"pollution_id","city_id","date_time","local_time","aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3"
215,15,"2024-09-05 12:16:00","2024-09-05 16:46:00",3,1041.41,NaN,36.67,0.08,61.04,43.47,57.73,11.91
216,16,"2024-09-05 12:16:00","2024-09-05 19:16:00",1,290.39,0,1.91,46.49,0.87,1.54,3.2,0.12
217,17,"2024-09-05 12:16:00","2024-09-05 19:16:00",2,467.3,0,37.36,36.84,31.95,12.92,22.15,3.48
218,18,"2024-09-05 12:16:00","2024-09-05 19:16:00",5,2777.1,NaN,94.59,NaN,139.24,152.83,194.3,12.54
219,19,"2024-09-05 12:16:00","2024-09-05 16:16:00",5,2429.96,NaN,106.93,100.14,13.59,104.73,127.56,20.01
220,20,"2024-09-05 12:16:00","2024-09-05 16:46:00",1,263.69,NaN,5.1,36.12,0.5,0.56,1.13,1.87
221,21,"2024-09-05 12:17:00","2024-09-05 08:17:00",3,1281.74,NaN,40.78,0.56,21.7,43.18,86.88,9.37
222,22,"2024-09-05 12:17:00","2024-09-05 19:17:00",2,540.73,NaN,43.53,21.64,46.73,16.28,21.42,1.09
223,23,"2024-09-05 12:17:00","2024-09-05 16:47:00",1,327.11,NaN,11.14,40.41,5.54,3.17,7.14,2.88
224,24,"2024-09-05 12:17:00","2024-09-05 06:17:00",1,680.92,NaN,11.48,0.95,1.43,7.98,11.01,1.98
225,25,"2024-09-05 12:17:00","2024-09-05 18:17:00",5,11108.4,NaN,194.67,NaN,87.74,215.49,271.99,38.51
226,26,"2024-09-05 12:17:00","2024-09-05 06:17:00",2,370.5,NaN,15.59,55.79,13.11,19.31,37.91,4.69
227,27,"2024-09-05 12:17:00","2024-09-05 13:17:00",1,320.44,NaN,17.31,28.97,1.55,9.68,10.43,1.41
228,28,"2024-09-05 12:17:00","2024-09-05 18:17:00",3,1842.5,NaN,32.22,0.01,26.7,30.44,71.92,13.68
229,29,"2024-09-05 12:17:00","2024-09-05 16:47:00",1,440.6,NaN,16.45,21.1,8.35,5.51,7.7,2.82
230,30,"2024-09-05 12:17:00","2024-09-05 20:17:00",3,647.54,NaN,94.59,0.01,21.94,20.74,27.04,2.12
231,31,"2024-09-05 12:17:00","2024-09-05 19:17:00",5,807.76,0,80.2,43.63,80.11,90.13,111.43,2.38
232,32,"2024-09-05 12:17:00","2024-09-05 19:17:00",5,1321.79,NaN,104.19,108.72,80.11,206.54,241.49,42.56
233,33,"2024-09-05 12:17:00","2024-09-05 12:17:00",1,263.69,NaN,10.54,49.35,4.05,4.12,5.5,0.8
234,34,"2024-09-05 12:17:00","2024-09-05 12:17:00",5,1214.98,NaN,18.17,257.49,15.26,117.72,190.37,16.21
235,35,"2024-09-05 12:18:00","2024-09-05 14:48:00",4,520.71,NaN,54.84,143.05,40.53,17.46,37.02,0.82
236,36,"2024-09-05 12:18:00","2024-09-05 18:18:00",2,1054.76,NaN,22.62,0.75,6.08,13.42,20.24,5.64
237,37,"2024-09-05 12:18:00","2024-09-05 20:18:00",3,323.77,0,34.62,88.69,15.14,27.69,30.22,2.53
238,38,"2024-09-05 12:18:00","2024-09-05 19:18:00",4,614.17,0,19.54,145.91,26.7,72.65,80.44,0.15
239,39,"2024-09-05 12:18:00","2024-09-05 19:18:00",5,10574.34,NaN,142.57,NaN,188.83,148.12,174.9,35.47
240,40,"2024-09-05 12:18:00","2024-09-05 19:18:00",2,377.18,0,40.78,49.35,25.75,17.17,29.65,3.14
241,41,"2024-09-05 12:18:00","2024-09-05 19:18:00",5,727.65,0,31.53,154.5,71.53,161.07,169.45,NaN
242,42,"2024-09-05 12:18:00","2024-09-05 16:48:00",2,507.36,NaN,29.82,14.13,73.43,19.82,22.75,0.75
243,43,"2024-09-05 12:18:00","2024-09-05 14:18:00",1,330.45,NaN,1.63,56.51,1.45,3.26,11.42,2.72
244,44,"2024-09-05 12:18:00","2024-09-05 14:18:00",3,287.06,NaN,10.37,133.04,8.58,7.02,20.74,0.27
245,45,"2024-09-05 12:18:00","2024-09-05 19:18:00",1,320.44,0,12.85,45.42,8.58,9.43,13.33,10.13
246,46,"2024-09-05 12:18:00","2024-09-05 14:18:00",4,208.62,NaN,6.94,170.23,22.89,21.87,72.21,NaN
247,47,"2024-09-05 12:18:00","2024-09-05 19:18:00",2,473.98,NaN,41.81,30.76,48.16,15.37,18.44,0.51
248,48,"2024-09-05 12:18:00","2024-09-05 19:18:00",2,480.65,0,43.87,33.62,38.62,15.1,25.5,3.93
249,49,"2024-09-05 12:19:00","2024-09-05 19:19:00",1,327.11,0,9.6,54.36,6.5,5.21,8.29,1.95
250,50,"2024-09-05 12:19:00","2024-09-05 16:49:00",1,297.07,NaN,7.54,23.96,3.22,3.81,5.51,1.57
251,1,"2024-09-05 15:15:00","2024-09-05 23:15:00",3,413.9,NaN,91.85,0.01,35.29,23.49,28.77,0.27
252,2,"2024-09-05 15:15:00","2024-09-05 19:45:00",5,6088.26,NaN,202.89,NaN,183.11,474.47,552.94,17.99
253,3,"2024-09-05 15:15:00","2024-09-05 22:15:00",5,2696.99,NaN,78.14,NaN,404.36,81.62,107.88,4.75
254,4,"2024-09-05 15:15:00","2024-09-05 20:15:00",2,727.65,NaN,15.94,12.52,2.77,18.37,46.82,8.87
255,5,"2024-09-05 15:15:00","2024-09-05 11:15:00",5,1401.9,NaN,40.78,297.55,52.45,132.67,199.51,24.32
256,6,"2024-09-05 15:16:00","2024-09-05 17:16:00",4,260.35,NaN,5.01,147.34,15.97,12.34,16.36,4.69
257,7,"2024-09-05 15:16:00","2024-09-05 08:16:00",2,607.49,NaN,22.28,5.81,40.53,24.12,29.19,0.3
258,8,"2024-09-05 15:16:00","2024-09-05 22:16:00",5,2162.93,NaN,111.04,NaN,167.85,137.48,192.86,60.29
259,9,"2024-09-05 15:16:00","2024-09-05 19:46:00",2,377.18,NaN,11.65,33.98,11.21,12.93,20.51,3.39
260,10,"2024-09-05 15:16:00","2024-09-05 23:16:00",2,287.06,0,35.64,53.64,14.19,11.04,17.86,0.44
261,11,"2024-09-05 15:16:00","2024-09-05 22:16:00",5,1949.31,NaN,135.72,0.08,143.05,138.24,161.33,15.33
262,12,"2024-09-05 15:16:00","2024-09-05 19:16:00",2,500.68,NaN,15.59,23.96,4.41,19.05,NaN,3.48
263,13,"2024-09-05 15:16:00","2024-09-05 15:16:00",3,1028.06,NaN,8.14,80.82,6.02,25.57,39.79,15.45
264,14,"2024-09-05 15:16:00","2024-09-05 11:16:00",2,240.33,NaN,3.98,69.38,3.87,1.32,3.84,0.6
265,15,"2024-09-05 15:16:00","2024-09-05 19:46:00",4,1522.06,NaN,35.64,NaN,57.7,71.75,108.12,15.45
266,16,"2024-09-05 15:16:00","2024-09-05 22:16:00",1,263.69,0,1.71,36.84,0.78,1.87,3.33,0.16
267,17,"2024-09-05 15:16:00","2024-09-05 22:16:00",2,413.9,0,23.65,38.98,23.84,8.87,15.83,3.2
268,18,"2024-09-05 15:16:00","2024-09-05 22:16:00",5,3845.22,NaN,98.71,NaN,200.27,257.01,320.37,16.47
269,19,"2024-09-05 15:16:00","2024-09-05 19:16:00",5,3952.03,NaN,161.77,NaN,22.41,151.82,201.04,45.6
270,20,"2024-09-05 15:17:00","2024-09-05 19:47:00",1,297.07,NaN,7.8,21.1,0.82,1.36,2.72,2.5
271,21,"2024-09-05 15:17:00","2024-09-05 11:17:00",5,1388.55,NaN,100.08,155.93,36.72,78.82,151.46,14.06
272,22,"2024-09-05 15:17:00","2024-09-05 22:17:00",2,453.95,0,26.05,52.21,34.33,17.54,21.58,0.28
273,23,"2024-09-05 15:17:00","2024-09-05 19:47:00",4,1708.98,NaN,75.4,0.56,38.62,73.15,102.67,15.58
274,24,"2024-09-05 15:17:00","2024-09-05 09:17:00",1,794.41,NaN,20.22,27.18,2.03,5.71,8.1,2.76
275,25,"2024-09-05 15:17:00","2024-09-05 21:17:00",5,25634.77,NaN,227.57,NaN,100.14,748.02,946.7,60.29
276,26,"2024-09-05 15:17:00","2024-09-05 09:17:00",2,447.27,NaN,22.96,51.5,14.78,20.15,39.85,4.43
277,27,"2024-09-05 15:17:00","2024-09-05 16:17:00",1,323.77,NaN,18.51,27.18,1.7,9.67,10.47,1.77
278,28,"2024-09-05 15:17:00","2024-09-05 21:17:00",3,1695.63,NaN,27.76,NaN,22.17,37.14,89.33,10.77
279,29,"2024-09-05 15:17:00","2024-09-05 19:47:00",1,417.23,NaN,13.37,20.21,6.8,6.38,9.87,2.85
280,30,"2024-09-05 15:17:00","2024-09-05 23:17:00",3,947.95,NaN,61.01,NaN,19.79,32.35,40.91,2.15
281,31,"2024-09-05 15:17:00","2024-09-05 22:17:00",5,761.03,0,76.77,27.18,84.88,93.72,115.45,5.64
282,32,"2024-09-05 15:17:00","2024-09-05 22:17:00",5,1348.5,0,70.6,77.25,58.65,247.22,284.49,49.14
283,33,"2024-09-05 15:17:00","2024-09-05 15:17:00",2,250.34,NaN,8.4,62.23,2.83,1.55,2.52,0.93
284,34,"2024-09-05 15:18:00","2024-09-05 15:18:00",2,527.38,NaN,10.45,80.82,3.49,15.82,43.55,3.52
285,35,"2024-09-05 15:18:00","2024-09-05 17:48:00",5,2189.64,NaN,208.38,1.41,112.53,20.18,45.03,4.02
286,36,"2024-09-05 15:18:00","2024-09-05 21:18:00",3,1161.58,NaN,22.28,0.03,7.87,25.26,36.21,6.33
287,37,"2024-09-05 15:18:00","2024-09-05 23:18:00",3,353.81,NaN,50.72,30.04,18.6,29.17,31.68,5.38
288,38,"2024-09-05 15:18:00","2024-09-05 22:18:00",5,674.25,0,24.33,137.33,39.1,107.04,118.61,0.82
289,39,"2024-09-05 15:18:00","2024-09-05 22:18:00",5,11962.89,NaN,161.77,NaN,194.55,224.68,260.54,NaN
290,40,"2024-09-05 15:18:00","2024-09-05 22:18:00",2,333.79,0,25.36,52.21,20.98,14.15,26.59,3.01
291,41,"2024-09-05 15:18:00","2024-09-05 22:18:00",5,707.63,0,29.13,83.69,36.24,111.55,116.23,1.85
292,42,"2024-09-05 15:18:00","2024-09-05 19:48:00",2,540.73,NaN,31.19,8.4,66.76,20.88,24.11,1.54
293,43,"2024-09-05 15:18:00","2024-09-05 17:18:00",1,343.8,NaN,NaN,47.92,1.52,3.64,12.79,3.2
294,44,"2024-09-05 15:18:00","2024-09-05 17:18:00",3,380.52,NaN,23.99,100.14,9.78,7.09,24.03,0.46
295,45,"2024-09-05 15:18:00","2024-09-05 22:18:00",2,413.9,NaN,22.96,25.03,9.3,15.68,22.67,12.92
296,46,"2024-09-05 15:18:00","2024-09-05 17:18:00",3,277.04,NaN,36.67,118.73,47.21,21.4,69.1,0.72
297,47,"2024-09-05 15:18:00","2024-09-05 22:18:00",2,427.25,0,24.33,58.65,34.81,19.06,21.14,NaN
298,48,"2024-09-05 15:19:00","2024-09-05 22:19:00",2,440.6,0,27.42,38.62,30.04,11.25,19.9,3.93
299,49,"2024-09-05 15:19:00","2024-09-05 22:19:00",1,340.46,0,8.65,50.07,5.96,4.34,7.04,1.96
300,50,"2024-09-05 15:19:00","2024-09-05 19:49:00",1,327.11,NaN,8.05,20.39,4.29,5.24,8.28,2.25
301,1,"2024-09-05 17:37:00","2024-09-06 01:37:00",3,370.5,NaN,68.55,0.04,21.46,30.2,34.5,0.9
302,2,"2024-09-05 17:37:00","2024-09-05 22:07:00",5,5554.2,NaN,145.32,NaN,88.69,422.99,492.01,12.03
303,3,"2024-09-05 17:37:00","2024-09-06 00:37:00",5,2349.85,NaN,66.49,NaN,350.95,70.74,92.56,2.5
304,4,"2024-09-05 17:37:00","2024-09-05 22:37:00",3,1201.63,NaN,21.08,0.11,3.73,40.28,74.3,10.89
305,5,"2024-09-05 17:38:00","2024-09-05 13:38:00",3,587.46,NaN,17.82,105.86,15.97,18.85,40.88,9.75
306,6,"2024-09-05 17:38:00","2024-09-05 19:38:00",3,263.69,0,7.97,101.57,16.69,8.47,14.08,9.5
307,7,"2024-09-05 17:38:00","2024-09-05 10:38:00",2,343.8,NaN,9.43,62.94,13.59,7.04,8.91,0.53
308,8,"2024-09-05 17:38:00","2024-09-06 00:38:00",5,1762.39,NaN,91.85,NaN,120.16,116.42,160.77,77.01
309,9,"2024-09-05 17:38:00","2024-09-05 22:08:00",2,540.73,NaN,17.65,27.54,16.21,20.88,30.5,6.33
310,10,"2024-09-05 17:38:00","2024-09-06 01:38:00",2,290.39,NaN,50.72,30.4,16.21,14.38,20.72,0.61
311,11,"2024-09-05 17:38:00","2024-09-06 00:38:00",5,1174.93,NaN,80.88,9.03,67.71,105.98,124.2,14.06
312,12,"2024-09-05 17:38:00","2024-09-05 21:38:00",2,433.92,NaN,10.71,31.83,3.99,17.06,36.61,3.01
313,13,"2024-09-05 17:38:00","2024-09-05 17:38:00",4,2029.42,NaN,29.82,15.38,12.28,67.91,99.92,33.44
314,14,"2024-09-05 17:38:00","2024-09-05 13:38:00",2,240.33,NaN,0.51,74.39,1.31,1.96,2.63,1.14
315,15,"2024-09-05 17:38:00","2024-09-05 22:08:00",5,3070.83,NaN,27.42,NaN,47.21,176.78,250.45,19.25
316,16,"2024-09-05 17:38:00","2024-09-06 00:38:00",1,260.35,0,1.84,33.26,0.89,1.82,3.01,0.2
317,17,"2024-09-05 17:38:00","2024-09-06 00:38:00",1,367.17,0,15.08,46.49,18.12,7.88,11.67,2.47
318,18,"2024-09-05 17:38:00","2024-09-06 00:38:00",5,1815.8,NaN,65.12,NaN,117.3,117.03,172.01,14.82
319,19,"2024-09-05 17:39:00","2024-09-05 21:39:00",5,8972.17,NaN,320.79,NaN,48.64,355.44,422.73,67.89
320,20,"2024-09-05 17:39:00","2024-09-05 22:09:00",1,297.07,NaN,7.11,18.77,0.78,1.53,3.13,2.38
321,21,"2024-09-05 17:39:00","2024-09-05 13:39:00",5,1655.58,NaN,52.78,377.66,51.98,169.64,231.69,14.31
322,22,"2024-09-05 17:39:00","2024-09-06 00:39:00",2,413.9,0,20.74,57.94,30.04,21.39,22.98,NaN
323,23,"2024-09-05 17:39:00","2024-09-05 22:09:00",5,2216.34,NaN,56.89,NaN,51.5,108.82,133.4,8.36
324,24,"2024-09-05 17:39:00","2024-09-05 11:39:00",1,534.06,NaN,1.74,41.49,0.57,1.47,1.88,0.62
325,25,"2024-09-05 17:39:00","2024-09-05 23:39:00",5,24353.03,NaN,197.41,NaN,63.9,849.96,1077.87,33.95
326,26,"2024-09-05 17:39:00","2024-09-05 11:39:00",2,370.5,NaN,13.88,70.81,8.11,17.08,35.64,4.24
327,27,"2024-09-05 17:39:00","2024-09-05 18:39:00",1,350.48,NaN,21.59,29.33,3.01,9.31,10.67,2.12
328,28,"2024-09-05 17:39:00","2024-09-05 23:39:00",3,854.49,NaN,15.42,NaN,15.74,18.18,51.72,9.25
329,29,"2024-09-05 17:39:00","2024-09-05 22:09:00",1,370.5,NaN,11.14,25.03,4.95,4.75,6.71,1.69
330,30,"2024-09-05 17:39:00","2024-09-06 01:39:00",3,781.06,NaN,28.79,NaN,15.74,32.68,40.93,3.26
331,31,"2024-09-05 17:39:00","2024-09-06 00:39:00",4,587.46,NaN,82.25,5.81,84.88,60.81,79.1,5.64
332,32,"2024-09-05 17:40:00","2024-09-06 00:40:00",5,1054.76,NaN,52.09,24.32,27.42,167.33,202.28,25.84
333,33,"2024-09-05 17:40:00","2024-09-05 17:40:00",1,257.02,NaN,12.17,57.22,3.31,3.07,6.11,1.06
334,34,"2024-09-05 17:40:00","2024-09-05 17:40:00",2,NaN,0,9.43,48.64,2.68,9.62,25.08,2.88
335,35,"2024-09-05 17:40:00","2024-09-05 20:10:00",5,4753.11,NaN,238.54,NaN,185.01,28.85,54.05,10.51
336,36,"2024-09-05 17:40:00","2024-09-05 23:40:00",2,720.98,NaN,18.68,0.39,8.35,16.51,22.09,5.26
337,37,"2024-09-05 17:40:00","2024-09-06 01:40:00",3,323.77,NaN,33.93,7.69,9.89,32.43,35.44,3.86
338,38,"2024-09-05 17:40:00","2024-09-06 00:40:00",5,647.54,0,16.62,143.05,33.85,112.67,122.95,2.22
339,39,"2024-09-05 17:40:00","2024-09-06 00:40:00",5,8010.86,NaN,86.37,NaN,54.36,189.08,219.36,6.84
340,40,"2024-09-05 17:40:00","2024-09-06 00:40:00",2,347.14,0,35.3,27.54,27.66,20.55,33.31,3.29
341,41,"2024-09-05 17:40:00","2024-09-06 00:40:00",4,567.44,0,26.73,52.93,21.94,54.95,58.59,2.06
342,42,"2024-09-05 17:40:00","2024-09-05 22:10:00",2,514.03,NaN,28.45,6.88,56.74,20.07,23.72,1.62
343,43,"2024-09-05 17:40:00","2024-09-05 19:40:00",1,400.54,0,3.68,42.92,2.06,5.78,16.75,4.5
344,44,"2024-09-05 17:40:00","2024-09-05 19:40:00",2,460.63,0,32.56,75.82,12.99,8.07,28.57,0.67
345,45,"2024-09-05 17:40:00","2024-09-06 00:40:00",2,453.95,NaN,25.71,2.17,5.96,20.58,29.66,10.13
346,46,"2024-09-05 17:40:00","2024-09-05 19:40:00",3,293.73,0,40.44,85.12,41.49,21.36,62.43,1.03
347,47,"2024-09-05 17:41:00","2024-09-06 00:41:00",2,387.19,0,16.79,52.93,30.04,13.17,14.16,NaN
348,48,"2024-09-05 17:41:00","2024-09-06 00:41:00",2,373.84,0,17.82,43.99,22.89,8.86,13.74,3.23
349,49,"2024-09-05 17:41:00","2024-09-06 00:41:00",1,357.15,0,7.63,51.5,5.48,7.28,9.03,1.5
350,50,"2024-09-05 17:41:00","2024-09-05 22:11:00",1,323.77,NaN,7.71,21.64,4.89,5.7,8.93,2.34
351,1,"2024-09-05 18:15:00","2024-09-06 02:15:00",3,370.5,NaN,68.55,0.04,21.46,30.2,34.5,0.9
352,2,"2024-09-05 18:15:00","2024-09-05 22:45:00",5,5554.2,NaN,145.32,NaN,88.69,422.99,492.01,12.03
353,3,"2024-09-05 18:15:00","2024-09-06 01:15:00",5,2349.85,NaN,66.49,NaN,350.95,70.74,92.56,2.5
354,4,"2024-09-05 18:15:00","2024-09-05 23:15:00",3,1201.63,NaN,21.08,0.11,3.73,40.28,74.3,10.89
355,5,"2024-09-05 18:15:00","2024-09-05 14:15:00",3,587.46,NaN,17.82,105.86,15.97,18.85,40.88,9.75
356,6,"2024-09-05 18:15:00","2024-09-05 20:15:00",3,263.69,0,7.97,101.57,16.69,8.47,14.08,9.5
357,7,"2024-09-05 18:16:00","2024-09-05 11:16:00",2,343.8,NaN,9.43,62.94,13.59,7.04,8.91,0.53
358,8,"2024-09-05 18:16:00","2024-09-06 01:16:00",5,1762.39,NaN,91.85,NaN,120.16,116.42,160.77,77.01
359,9,"2024-09-05 18:16:00","2024-09-05 22:46:00",2,540.73,NaN,17.65,27.54,16.21,20.88,30.5,6.33
360,10,"2024-09-05 18:16:00","2024-09-06 02:16:00",2,290.39,NaN,50.72,30.4,16.21,14.38,20.72,0.61
361,11,"2024-09-05 18:16:00","2024-09-06 01:16:00",5,1174.93,NaN,80.88,9.03,67.71,105.98,124.2,14.06
362,12,"2024-09-05 18:16:00","2024-09-05 22:16:00",2,433.92,NaN,10.71,31.83,3.99,17.06,36.61,3.01
363,13,"2024-09-05 18:16:00","2024-09-05 18:16:00",4,2029.42,NaN,29.82,15.38,12.28,67.91,99.92,33.44
364,14,"2024-09-05 18:16:00","2024-09-05 14:16:00",2,240.33,NaN,0.51,74.39,1.31,1.96,2.63,1.14
365,15,"2024-09-05 18:16:00","2024-09-05 22:46:00",5,3070.83,NaN,27.42,NaN,47.21,176.78,250.45,19.25
366,16,"2024-09-05 18:16:00","2024-09-06 01:16:00",1,260.35,0,1.84,33.26,0.89,1.82,3.01,0.2
367,17,"2024-09-05 18:16:00","2024-09-06 01:16:00",1,367.17,0,15.08,46.49,18.12,7.88,11.67,2.47
368,18,"2024-09-05 18:16:00","2024-09-06 01:16:00",5,1815.8,NaN,65.12,NaN,117.3,117.03,172.01,14.82
369,19,"2024-09-05 18:16:00","2024-09-05 22:16:00",5,8972.17,NaN,320.79,NaN,48.64,355.44,422.73,67.89
370,20,"2024-09-05 18:16:00","2024-09-05 22:46:00",1,297.07,NaN,7.11,18.77,0.78,1.53,3.13,2.38
371,21,"2024-09-05 18:17:00","2024-09-05 14:17:00",5,1655.58,NaN,52.78,377.66,51.98,169.64,231.69,14.31
372,22,"2024-09-05 18:17:00","2024-09-06 01:17:00",2,413.9,0,20.74,57.94,30.04,21.39,22.98,NaN
373,23,"2024-09-05 18:17:00","2024-09-05 22:47:00",5,2216.34,NaN,56.89,NaN,51.5,108.82,133.4,8.36
374,24,"2024-09-05 18:17:00","2024-09-05 12:17:00",1,534.06,NaN,1.74,41.49,0.57,1.47,1.88,0.62
375,25,"2024-09-05 18:17:00","2024-09-06 00:17:00",5,24353.03,NaN,197.41,NaN,63.9,849.96,1077.87,33.95
376,26,"2024-09-05 18:17:00","2024-09-05 12:17:00",2,370.5,NaN,13.88,70.81,8.11,17.08,35.64,4.24
377,27,"2024-09-05 18:17:00","2024-09-05 19:17:00",1,350.48,NaN,21.59,29.33,3.01,9.31,10.67,2.12
378,28,"2024-09-05 18:17:00","2024-09-06 00:17:00",3,854.49,NaN,15.42,NaN,15.74,18.18,51.72,9.25
379,29,"2024-09-05 18:17:00","2024-09-05 22:47:00",1,370.5,NaN,11.14,25.03,4.95,4.75,6.71,1.69
380,30,"2024-09-05 18:17:00","2024-09-06 02:17:00",3,781.06,NaN,28.79,NaN,15.74,32.68,40.93,3.26
381,31,"2024-09-05 18:17:00","2024-09-06 01:17:00",4,587.46,NaN,82.25,5.81,84.88,60.81,79.1,5.64
382,32,"2024-09-05 18:17:00","2024-09-06 01:17:00",5,1054.76,NaN,52.09,24.32,27.42,167.33,202.28,25.84
383,33,"2024-09-05 18:18:00","2024-09-05 18:18:00",1,257.02,NaN,12.17,57.22,3.31,3.07,6.11,1.06
384,34,"2024-09-05 18:18:00","2024-09-05 18:18:00",2,NaN,0,9.43,48.64,2.68,9.62,25.08,2.88
385,35,"2024-09-05 18:18:00","2024-09-05 20:48:00",5,4753.11,NaN,238.54,NaN,185.01,28.85,54.05,10.51
386,36,"2024-09-05 18:18:00","2024-09-06 00:18:00",2,720.98,NaN,18.68,0.39,8.35,16.51,22.09,5.26
387,37,"2024-09-05 18:18:00","2024-09-06 02:18:00",3,323.77,NaN,33.93,7.69,9.89,32.43,35.44,3.86
388,38,"2024-09-05 18:18:00","2024-09-06 01:18:00",5,647.54,0,16.62,143.05,33.85,112.67,122.95,2.22
389,39,"2024-09-05 18:18:00","2024-09-06 01:18:00",5,8010.86,NaN,86.37,NaN,54.36,189.08,219.36,6.84
390,40,"2024-09-05 18:18:00","2024-09-06 01:18:00",2,347.14,0,35.3,27.54,27.66,20.55,33.31,3.29
391,41,"2024-09-05 18:18:00","2024-09-06 01:18:00",4,567.44,0,26.73,52.93,21.94,54.95,58.59,2.06
392,42,"2024-09-05 18:18:00","2024-09-05 22:48:00",2,514.03,NaN,28.45,6.88,56.74,20.07,23.72,1.62
393,43,"2024-09-05 18:18:00","2024-09-05 20:18:00",1,400.54,0,3.68,42.92,2.06,5.78,16.75,4.5
394,44,"2024-09-05 18:18:00","2024-09-05 20:18:00",2,460.63,0,32.56,75.82,12.99,8.07,28.57,0.67
395,45,"2024-09-05 18:18:00","2024-09-06 01:18:00",2,453.95,NaN,25.71,2.17,5.96,20.58,29.66,10.13
396,46,"2024-09-05 18:18:00","2024-09-05 20:18:00",3,293.73,0,40.44,85.12,41.49,21.36,62.43,1.03
397,47,"2024-09-05 18:19:00","2024-09-06 01:19:00",2,387.19,0,16.79,52.93,30.04,13.17,14.16,NaN
398,48,"2024-09-05 18:19:00","2024-09-06 01:19:00",2,373.84,0,17.82,43.99,22.89,8.86,13.74,3.23
399,49,"2024-09-05 18:19:00","2024-09-06 01:19:00",1,357.15,0,7.63,51.5,5.48,7.28,9.03,1.5
400,50,"2024-09-05 18:19:00","2024-09-05 22:49:00",1,323.77,NaN,7.71,21.64,4.89,5.7,8.93,2.34
401,1,"2024-09-05 21:15:00","2024-09-06 05:15:00",3,367.17,NaN,52.78,0.18,21.22,45.5,49.55,3.67
402,2,"2024-09-05 21:15:00","2024-09-06 01:45:00",5,2670.29,NaN,67.17,0.07,49.11,177.38,205.11,6.08
403,3,"2024-09-05 21:15:00","2024-09-06 04:15:00",5,3124.24,NaN,61.01,NaN,442.51,99.57,123.2,0.19
404,4,"2024-09-05 21:15:00","2024-09-06 02:15:00",4,1428.6,NaN,20.56,NaN,3.93,53.9,72.09,9.75
405,5,"2024-09-05 21:15:00","2024-09-05 17:15:00",2,500.68,NaN,29.13,33.62,12.99,7.89,22.18,6.65
406,6,"2024-09-05 21:15:00","2024-09-05 23:15:00",2,270.37,0,9.25,82.25,12.28,NaN,21.09,14.44
407,7,"2024-09-05 21:16:00","2024-09-05 14:16:00",2,270.37,NaN,3.98,87.98,6.91,5.69,6.55,0.51
408,8,"2024-09-05 21:16:00","2024-09-06 04:16:00",5,1535.42,NaN,53.47,NaN,46.73,101.59,141.18,29.64
409,9,"2024-09-05 21:16:00","2024-09-06 01:46:00",1,347.14,0,8.14,37.19,9.66,9.68,13.99,2.44
410,10,"2024-09-05 21:16:00","2024-09-06 05:16:00",3,373.84,NaN,74.71,0.02,23.37,22.91,27.48,1.06
411,11,"2024-09-05 21:16:00","2024-09-06 04:16:00",5,NaN,0,20.22,115.87,36.24,85.76,92.15,5.13
412,12,"2024-09-05 21:16:00","2024-09-06 01:16:00",2,293.73,0,4.16,38.98,2.95,16.37,39.05,1.57
413,13,"2024-09-05 21:16:00","2024-09-05 21:16:00",5,2590.18,NaN,25.02,0.73,14.9,111.75,155.33,33.95
414,14,"2024-09-05 21:16:00","2024-09-05 17:16:00",2,NaN,NaN,0.46,66.52,0.4,2.24,2.72,1.44
415,15,"2024-09-05 21:16:00","2024-09-06 01:46:00",5,3898.62,NaN,21.94,NaN,45.78,262.65,314.97,14.82
416,16,"2024-09-05 21:16:00","2024-09-06 04:16:00",1,253.68,0,1.48,35.05,0.69,1.13,2.17,0.14
417,17,"2024-09-05 21:16:00","2024-09-06 04:16:00",1,370.5,0,14.4,44.35,18.84,8.97,12.55,1.87
418,18,"2024-09-05 21:16:00","2024-09-06 04:16:00",4,907.9,NaN,36.33,NaN,51.02,53.38,81.78,8.11
419,19,"2024-09-05 21:16:00","2024-09-06 01:16:00",5,5714.42,NaN,149.43,NaN,13.71,288.98,346.88,15.58
420,20,"2024-09-05 21:16:00","2024-09-06 01:46:00",1,270.37,NaN,4.46,17.52,0.59,1.59,3.15,2.12
421,21,"2024-09-05 21:17:00","2024-09-05 17:17:00",3,754.36,NaN,33.59,84.4,17.64,31.99,61.08,7.79
422,22,"2024-09-05 21:17:00","2024-09-06 04:17:00",2,420.57,NaN,26.73,27.18,38.62,12.44,14.2,0.28
423,23,"2024-09-05 21:17:00","2024-09-06 01:47:00",4,1321.79,NaN,44.55,0.07,20.03,51.1,60.81,3.8
424,24,"2024-09-05 21:17:00","2024-09-05 15:17:00",1,440.6,NaN,2.19,46.49,0.63,1.43,1.93,0.67
425,25,"2024-09-05 21:17:00","2024-09-06 03:17:00",5,11428.83,NaN,95.96,NaN,24.56,486.97,630.72,16.21
426,26,"2024-09-05 21:17:00","2024-09-05 15:17:00",2,357.15,NaN,14.74,68.67,6.2,10.43,26.84,5.57
427,27,"2024-09-05 21:17:00","2024-09-05 22:17:00",2,390.53,NaN,21.94,21.28,2.15,11.59,13.79,1.52
428,28,"2024-09-05 21:17:00","2024-09-06 03:17:00",2,540.73,NaN,10.63,0.06,13.47,10.12,33.9,8.87
429,29,"2024-09-05 21:17:00","2024-09-06 01:47:00",1,317.1,NaN,7.11,28.25,4.11,3.16,4.26,1.5
