weather_id,city_id,date_time,local_time,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,weather_main,weather_description,weather_icon,sunrise,sunset
551,1,2025-06-23 15:51:00,2025-06-23 23:51:00,26.43,26.43,25.34,27.02,1011,81,10000,7.2,190,75,Rain,moderate rain,10n,2025-06-23 19:26:00,2025-06-24 10:01:00
552,2,2025-06-23 15:51:00,2025-06-23 20:21:00,30.06,34.24,30.06,30.06,996,66,4000,1.54,50,40,Haze,haze,50n,2025-06-22 23:54:00,2025-06-23 13:52:00
553,3,2025-06-23 15:51:00,2025-06-23 22:51:00,21.99,22.54,21.99,21.99,1006,88,10000,NaN,360,75,Clouds,broken clouds,04n,2025-06-22 20:51:00,2025-06-23 11:01:00
554,27,2025-06-23 15:50:00,2025-06-23 16:50:00,25.81,25.73,25.03,27.22,1016,49,9000,6.69,270,75,Clouds,broken clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
555,30,2025-06-23 15:51:00,2025-06-23 23:51:00,24.88,25.33,22.86,24.88,1007,73,10000,1.54,300,40,Clouds,scattered clouds,03n,2025-06-23 20:12:00,2025-06-24 10:57:00
556,33,2025-06-23 15:44:00,2025-06-23 15:44:00,22.29,21.59,21.7,23.86,1013,39,10000,6.17,270,31,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
557,44,2025-06-23 15:51:00,2025-06-23 10:51:00,33.69,40.69,31.94,35.4,1018,60,10000,4.12,180,20,Clouds,few clouds,02d,2025-06-23 09:25:00,2025-06-24 00:31:00
558,56,2025-06-23 15:51:00,2025-06-23 22:51:00,28.01,31.67,26.95,28.88,1010,77,10000,1.03,110,75,Clouds,broken clouds,04n,2025-06-22 23:01:00,2025-06-23 11:13:00
559,59,2025-06-23 15:51:00,2025-06-23 16:51:00,31.84,32.41,29.86,35.28,1017,42,10000,3.6,160,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
560,65,2025-06-23 15:41:00,2025-06-24 00:41:00,15.04,14.61,12.39,15.75,1015,77,10000,3.6,300,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
561,1,2025-06-23 16:13:00,2025-06-24 00:13:00,26.02,26.02,24.78,26.47,1011,80,10000,7.2,190,75,Rain,moderate rain,10n,2025-06-23 19:26:00,2025-06-24 10:01:00
562,2,2025-06-23 16:13:00,2025-06-23 20:43:00,30.06,34.24,30.06,30.06,996,66,4000,1.54,50,40,Haze,haze,50n,2025-06-22 23:54:00,2025-06-23 13:52:00
563,3,2025-06-23 16:13:00,2025-06-23 23:13:00,21.99,22.54,21.99,21.99,1007,88,10000,NaN,360,75,Clouds,broken clouds,04n,2025-06-23 20:51:00,2025-06-24 11:02:00
564,27,2025-06-23 16:02:00,2025-06-23 17:02:00,25.87,25.79,25.03,27.3,1016,49,9000,6.69,270,75,Clouds,broken clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
565,30,2025-06-23 16:13:00,2025-06-24 00:13:00,22.39,22.88,22.39,22.39,1007,84,10000,1.03,60,98,Clouds,overcast clouds,04n,2025-06-23 20:12:00,2025-06-24 10:57:00
566,33,2025-06-23 16:08:00,2025-06-23 16:08:00,22.47,21.79,21.67,23.78,1013,39,10000,6.17,260,31,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
567,44,2025-06-23 16:13:00,2025-06-23 11:13:00,34.2,41.2,32.17,36.06,1018,60,10000,2.68,119,20,Clouds,few clouds,02d,2025-06-23 09:25:00,2025-06-24 00:31:00
568,56,2025-06-23 16:13:00,2025-06-23 23:13:00,27.65,30.98,26.95,28.88,1010,78,10000,0.51,80,75,Clouds,broken clouds,04n,2025-06-23 23:01:00,2025-06-24 11:13:00
569,59,2025-06-23 16:13:00,2025-06-23 17:13:00,31.62,33.04,29.34,34.75,1017,47,10000,3.6,160,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
570,65,2025-06-23 16:13:00,2025-06-24 01:13:00,14.91,14.44,12.4,16.24,1014,76,10000,3.6,320,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
571,1,2025-06-23 16:14:00,2025-06-24 00:14:00,26.02,26.02,24.78,26.47,1011,80,10000,7.2,190,75,Rain,light rain,10n,2025-06-23 19:26:00,2025-06-24 10:01:00
572,2,2025-06-23 16:22:00,2025-06-23 20:52:00,30.06,34.24,30.06,30.06,996,66,4000,2.06,70,40,Haze,haze,50n,2025-06-22 23:54:00,2025-06-23 13:52:00
573,3,2025-06-23 16:22:00,2025-06-23 23:22:00,21.99,22.54,21.99,21.99,1007,88,10000,NaN,10,75,Clouds,broken clouds,04n,2025-06-23 20:51:00,2025-06-24 11:02:00
574,27,2025-06-23 16:20:00,2025-06-23 17:20:00,25.54,25.43,24.47,27.3,1017,49,9000,6.17,270,75,Clouds,broken clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
575,30,2025-06-23 16:22:00,2025-06-24 00:22:00,22.86,23.81,22.86,22.86,1007,100,10000,1.54,310,0,Clear,clear sky,01n,2025-06-23 20:12:00,2025-06-24 10:57:00
576,33,2025-06-23 16:14:00,2025-06-23 16:14:00,22.51,21.83,21.68,23.76,1013,39,10000,6.17,260,31,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
577,44,2025-06-23 16:22:00,2025-06-23 11:22:00,34.5,41.5,32.72,35.96,1018,57,10000,2.57,40,20,Clouds,few clouds,02d,2025-06-23 09:25:00,2025-06-24 00:31:00
578,56,2025-06-23 16:22:00,2025-06-23 23:22:00,27.3,30.53,26.95,27.74,1010,81,10000,0.51,80,75,Clouds,broken clouds,04n,2025-06-23 23:01:00,2025-06-24 11:13:00
579,59,2025-06-23 16:23:00,2025-06-23 17:23:00,31.74,32.08,29.86,34.75,1017,41,10000,3.09,160,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
580,65,2025-06-23 16:23:00,2025-06-24 01:23:00,14.89,14.45,12.4,16.24,1014,77,10000,2.57,20,40,Clouds,scattered clouds,03n,2025-06-23 21:00:00,2025-06-24 06:54:00
581,1,2025-06-23 16:27:00,2025-06-24 00:27:00,26.02,26.02,24.78,26.47,1011,81,10000,7.72,190,75,Clouds,broken clouds,04n,2025-06-23 19:26:00,2025-06-24 10:01:00
582,2,2025-06-23 16:27:00,2025-06-23 20:57:00,30.06,34.24,30.06,30.06,996,66,4000,2.06,70,40,Haze,haze,50n,2025-06-22 23:54:00,2025-06-23 13:52:00
583,3,2025-06-23 16:27:00,2025-06-23 23:27:00,21.99,22.54,21.99,21.99,1007,88,10000,NaN,10,75,Clouds,broken clouds,04n,2025-06-23 20:51:00,2025-06-24 11:02:00
584,27,2025-06-23 16:21:00,2025-06-23 17:21:00,25.55,25.44,24.49,27.32,1017,49,9000,6.17,270,75,Clouds,broken clouds,04d,2025-06-23 03:47:00,2025-06-23 19:58:00
585,30,2025-06-23 16:27:00,2025-06-24 00:27:00,23.88,24.49,22.86,23.88,1007,83,10000,1.54,310,40,Clouds,scattered clouds,03n,2025-06-23 20:12:00,2025-06-24 10:57:00
586,33,2025-06-23 16:18:00,2025-06-23 16:18:00,22.31,21.64,21.67,23.42,1013,40,10000,6.17,260,31,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
587,44,2025-06-23 16:28:00,2025-06-23 11:28:00,34.65,41.65,32.72,35.96,1018,57,10000,2.57,40,20,Clouds,few clouds,02d,2025-06-23 09:25:00,2025-06-24 00:31:00
588,56,2025-06-23 16:28:00,2025-06-23 23:28:00,27.43,30.84,26.95,28.32,1010,81,10000,0.51,80,75,Clouds,broken clouds,04n,2025-06-23 23:01:00,2025-06-24 11:13:00
589,59,2025-06-23 16:27:00,2025-06-23 17:27:00,31.65,31.95,29.86,34.75,1017,41,10000,3.09,160,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
590,65,2025-06-23 16:28:00,2025-06-24 01:28:00,14.72,14.28,12.95,15.76,1014,78,10000,2.57,20,40,Clouds,scattered clouds,03n,2025-06-23 21:00:00,2025-06-24 06:54:00
591,1,2025-06-23 16:43:00,2025-06-24 00:43:00,25.87,26.63,24.78,26.47,1011,81,10000,7.72,190,75,Clouds,broken clouds,04n,2025-06-23 19:26:00,2025-06-24 10:01:00
592,2,2025-06-23 16:54:00,2025-06-23 21:24:00,30.06,35.18,30.06,30.06,996,70,4000,1.03,0,40,Haze,haze,50n,2025-06-22 23:54:00,2025-06-23 13:52:00
593,3,2025-06-23 16:54:00,2025-06-23 23:54:00,21.99,22.54,21.99,21.99,1006,88,10000,NaN,20,75,Clouds,broken clouds,04n,2025-06-23 20:51:00,2025-06-24 11:02:00
594,27,2025-06-23 16:47:00,2025-06-23 17:47:00,25.75,25.61,25.05,26.66,1016,47,9000,6.17,270,0,Clear,clear sky,01d,2025-06-23 03:47:00,2025-06-23 19:58:00
595,30,2025-06-23 16:54:00,2025-06-24 00:54:00,23.88,24.49,22.86,23.88,1008,83,10000,1.54,310,40,Clouds,scattered clouds,03n,2025-06-23 20:12:00,2025-06-24 10:57:00
596,33,2025-06-23 16:45:00,2025-06-23 16:45:00,21.99,21.32,20.97,23.42,1014,41,10000,6.69,240,26,Clouds,scattered clouds,03d,2025-06-23 03:44:00,2025-06-23 20:22:00
597,44,2025-06-23 16:54:00,2025-06-23 11:54:00,34.59,41.59,32.73,36.22,1018,58,10000,2.57,40,20,Clouds,few clouds,02d,2025-06-23 09:25:00,2025-06-24 00:31:00
598,56,2025-06-23 16:54:00,2025-06-23 23:54:00,27.43,30.84,26.95,28.32,1010,81,10000,0.51,80,75,Clouds,broken clouds,04n,2025-06-23 23:01:00,2025-06-24 11:13:00
599,59,2025-06-23 16:54:00,2025-06-23 17:54:00,31.78,31.19,30.43,34.17,1016,35,10000,5.14,110,0,Clear,clear sky,01d,2025-06-23 04:18:00,2025-06-23 19:28:00
600,65,2025-06-23 16:54:00,2025-06-24 01:54:00,14.89,14.45,12.4,16.24,1014,77,10000,2.24,339,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
601,1,2025-06-24 08:17:00,2025-06-24 16:17:00,29.32,33.04,28.14,29.8,1013,68,10000,4.63,190,75,Clouds,broken clouds,04d,2025-06-23 19:26:00,2025-06-24 10:01:00
602,2,2025-06-24 08:17:00,2025-06-24 12:47:00,34.06,41.06,34.06,34.06,996,62,4000,1.03,0,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
603,3,2025-06-24 08:17:00,2025-06-24 15:17:00,25.99,25.99,25.99,25.99,1008,69,10000,NaN,30,40,Clouds,scattered clouds,03d,2025-06-23 20:51:00,2025-06-24 11:02:00
604,27,2025-06-24 08:08:00,2025-06-24 09:08:00,18.44,17.96,17.81,20.71,1018,62,10000,3.6,260,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
605,30,2025-06-24 08:17:00,2025-06-24 16:17:00,26.86,27.52,26.86,26.86,1007,54,10000,2.57,30,0,Clear,clear sky,01d,2025-06-23 20:12:00,2025-06-24 10:57:00
606,33,2025-06-24 08:08:00,2025-06-24 08:08:00,16.51,16.38,15.57,17.86,1012,83,10000,4.63,240,100,Clouds,overcast clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
607,44,2025-06-24 08:13:00,2025-06-24 03:13:00,26.25,26.25,24.51,28.84,1017,86,10000,2.06,270,0,Clear,clear sky,01n,2025-06-24 09:26:00,2025-06-25 00:31:00
608,56,2025-06-24 08:17:00,2025-06-24 15:17:00,31.69,36.36,31.07,32.21,1008,60,10000,4.63,170,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
609,59,2025-06-24 08:17:00,2025-06-24 09:17:00,29.19,30.31,27.71,30.67,1017,53,10000,1.54,100,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
610,65,2025-06-24 08:12:00,2025-06-24 17:12:00,17.63,17.07,16.33,18.73,1007,62,10000,2.68,100,0,Clear,clear sky,01n,2025-06-23 21:01:00,2025-06-24 06:54:00
611,1,2025-06-24 08:22:00,2025-06-24 16:22:00,29.32,33.04,28.14,29.8,1013,68,10000,4.63,190,75,Clouds,broken clouds,04d,2025-06-23 19:26:00,2025-06-24 10:01:00
612,2,2025-06-24 08:22:00,2025-06-24 12:52:00,34.06,41.06,34.06,34.06,996,62,4000,1.03,0,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
613,3,2025-06-24 08:22:00,2025-06-24 15:22:00,25.99,25.99,25.99,25.99,1008,69,10000,NaN,30,40,Clouds,scattered clouds,03d,2025-06-23 20:51:00,2025-06-24 11:02:00
614,27,2025-06-24 08:13:00,2025-06-24 09:13:00,18.57,18.13,17.86,20.77,1018,63,10000,3.6,260,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
615,30,2025-06-24 08:22:00,2025-06-24 16:22:00,26.86,27.52,26.86,26.86,1007,54,10000,2.57,30,0,Clear,clear sky,01d,2025-06-23 20:12:00,2025-06-24 10:57:00
616,33,2025-06-24 08:12:00,2025-06-24 08:12:00,16.6,16.46,15.57,17.86,1012,82,10000,4.63,240,100,Clouds,overcast clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
617,44,2025-06-24 08:22:00,2025-06-24 03:22:00,26.53,26.53,24.94,28.84,1018,85,10000,2.06,270,0,Clear,clear sky,01n,2025-06-24 09:26:00,2025-06-25 00:31:00
618,56,2025-06-24 08:22:00,2025-06-24 15:22:00,31.69,36.36,31.07,32.21,1008,60,10000,4.63,170,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
619,59,2025-06-24 08:23:00,2025-06-24 09:23:00,29.23,30.37,28.16,30.78,1017,53,10000,1.54,100,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
620,65,2025-06-24 08:15:00,2025-06-24 17:15:00,17.62,17.06,16.33,18.73,1007,62,10000,2.68,100,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
621,1,2025-06-24 08:45:00,2025-06-24 16:45:00,28.58,31.83,27.59,29.79,1013,70,10000,3.6,200,75,Rain,light rain,10d,2025-06-23 19:26:00,2025-06-24 10:01:00
622,2,2025-06-24 08:54:00,2025-06-24 13:24:00,35.06,42.06,35.06,35.06,995,59,4000,NaN,0,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
623,3,2025-06-24 08:54:00,2025-06-24 15:54:00,24.99,25.35,24.99,24.99,1008,69,10000,NaN,10,40,Clouds,scattered clouds,03d,2025-06-23 20:51:00,2025-06-24 11:02:00
624,27,2025-06-24 08:47:00,2025-06-24 09:47:00,20.74,20.33,19.85,22.24,1018,56,10000,3.09,220,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
625,30,2025-06-24 08:54:00,2025-06-24 16:54:00,26.88,27.31,26.86,26.88,1007,50,10000,2.57,30,100,Clouds,overcast clouds,04d,2025-06-23 20:12:00,2025-06-24 10:57:00
626,33,2025-06-24 08:46:00,2025-06-24 08:46:00,17.39,17.3,16.83,18.64,1012,81,10000,5.66,230,100,Clouds,overcast clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
627,44,2025-06-24 08:54:00,2025-06-24 03:54:00,26.28,26.28,24.37,27.96,1018,86,10000,2.06,270,0,Clear,clear sky,01n,2025-06-24 09:26:00,2025-06-25 00:31:00
628,56,2025-06-24 08:54:00,2025-06-24 15:54:00,31.49,35.91,30.52,32.21,1007,60,10000,4.63,170,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
629,59,2025-06-24 08:45:00,2025-06-24 09:45:00,30.36,30.95,28.28,32.4,1017,46,10000,3.13,197,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
630,65,2025-06-24 08:54:00,2025-06-24 17:54:00,17.13,16.52,15.75,18.17,1008,62,10000,3.58,98,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
631,1,2025-06-24 09:01:00,2025-06-24 17:01:00,28.71,32.28,27.59,29.24,1013,71,10000,3.6,200,75,Clouds,broken clouds,04d,2025-06-23 19:26:00,2025-06-24 10:01:00
632,2,2025-06-24 09:13:00,2025-06-24 13:43:00,35.06,42.06,35.06,35.06,996,59,4000,NaN,0,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
633,3,2025-06-24 09:13:00,2025-06-24 16:13:00,24.99,25.35,24.99,24.99,1008,69,10000,NaN,10,40,Clouds,scattered clouds,03d,2025-06-23 20:51:00,2025-06-24 11:02:00
634,27,2025-06-24 09:08:00,2025-06-24 10:08:00,20.84,20.39,19.88,22.82,1018,54,10000,3.09,220,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
635,30,2025-06-24 09:13:00,2025-06-24 17:13:00,26.88,27.31,26.88,26.88,1007,50,10000,2.57,110,75,Clouds,broken clouds,04d,2025-06-23 20:12:00,2025-06-24 10:57:00
636,33,2025-06-24 09:09:00,2025-06-24 09:09:00,17.93,17.84,16.97,18.99,1012,79,10000,4.92,180,75,Clouds,broken clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
637,44,2025-06-24 09:13:00,2025-06-24 04:13:00,26.71,29.42,24.37,28.28,1018,84,10000,0.89,323,40,Clouds,scattered clouds,03n,2025-06-24 09:26:00,2025-06-25 00:31:00
638,56,2025-06-24 09:13:00,2025-06-24 16:13:00,31.35,36.15,30.52,32.21,1007,62,10000,4.12,170,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
639,59,2025-06-24 09:08:00,2025-06-24 10:08:00,30.66,30.76,28.86,33.32,1017,42,10000,2.68,213,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
640,65,2025-06-24 09:11:00,2025-06-24 18:11:00,17.11,16.5,15.75,18.17,1008,62,10000,2.24,98,0,Clear,clear sky,01n,2025-06-23 21:01:00,2025-06-24 06:54:00
641,1,2025-06-24 09:21:00,2025-06-24 17:21:00,28.46,31.9,27.56,29.24,1013,72,10000,3.6,190,75,Clouds,broken clouds,04d,2025-06-23 19:26:00,2025-06-24 10:01:00
642,2,2025-06-24 09:22:00,2025-06-24 13:52:00,35.06,42.06,35.06,35.06,996,59,4000,1.54,330,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
643,3,2025-06-24 09:22:00,2025-06-24 16:22:00,24.99,25.35,24.99,24.99,1008,69,10000,NaN,30,40,Clouds,scattered clouds,03d,2025-06-23 20:51:00,2025-06-24 11:02:00
644,27,2025-06-24 09:21:00,2025-06-24 10:21:00,21.2,20.71,20.4,23.32,1018,51,10000,4.63,250,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
645,30,2025-06-24 09:20:00,2025-06-24 17:20:00,26.88,27.31,26.86,26.88,1007,50,10000,2.57,30,75,Clouds,broken clouds,04d,2025-06-23 20:12:00,2025-06-24 10:57:00
646,33,2025-06-24 09:19:00,2025-06-24 09:19:00,18.35,18.28,17.85,19.54,1012,78,10000,4.92,210,75,Clouds,broken clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
647,44,2025-06-24 09:22:00,2025-06-24 04:22:00,26.57,26.57,24.37,28.28,1018,84,10000,0.89,322,40,Clouds,scattered clouds,03n,2025-06-24 09:26:00,2025-06-25 00:31:00
648,56,2025-06-24 09:19:00,2025-06-24 16:19:00,31.2,35.8,30.52,NaN,1008,62,10000,4.12,170,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
649,59,2025-06-24 09:18:00,2025-06-24 10:18:00,31.15,30.2,30.3,33.81,1017,33,10000,2.06,160,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
650,65,2025-06-24 09:14:00,2025-06-24 18:14:00,17.11,16.5,15.74,18.17,1008,62,10000,2.24,98,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
651,1,2025-06-24 10:53:00,2025-06-24 18:53:00,27.61,30.4,26.45,28.13,1014,74,10000,3.09,190,75,Clouds,broken clouds,04n,2025-06-23 19:26:00,2025-06-24 10:01:00
652,2,2025-06-24 11:04:00,2025-06-24 15:34:00,33.06,40.06,33.06,33.06,995,66,4000,4.63,20,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
653,3,2025-06-24 11:04:00,2025-06-24 18:04:00,23.99,24.35,23.99,23.99,1009,73,10000,NaN,10,20,Clouds,few clouds,02n,2025-06-23 20:51:00,2025-06-24 11:02:00
654,27,2025-06-24 11:02:00,2025-06-24 12:02:00,24.42,23.96,23.39,27.21,1017,40,10000,5.14,260,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
655,30,2025-06-24 11:04:00,2025-06-24 19:04:00,26.88,27.54,25.86,26.88,1007,54,10000,2.57,20,100,Rain,light rain,10n,2025-06-23 20:12:00,2025-06-24 10:57:00
656,33,2025-06-24 11:00:00,2025-06-24 11:00:00,21.26,21.27,19.94,22.26,1012,70,10000,7.72,240,75,Clouds,broken clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
657,44,2025-06-24 11:01:00,2025-06-24 06:01:00,28.59,32.35,25.5,29.52,1019,73,10000,1.34,314,18,Clouds,few clouds,02d,2025-06-24 09:26:00,2025-06-25 00:31:00
658,56,2025-06-24 11:04:00,2025-06-24 18:04:00,29.71,34.34,NaN,30.98,1008,70,10000,2.57,110,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
659,59,2025-06-24 11:01:00,2025-06-24 12:01:00,32.75,NaN,29.9,36.58,1016,38,10000,2.68,210,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
660,65,2025-06-24 11:04:00,2025-06-24 20:04:00,16.09,15.45,14.3,17.06,1009,65,10000,6.69,310,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
661,1,2025-06-24 11:13:00,2025-06-24 19:13:00,27.61,30.52,26.45,28.13,1014,75,10000,3.09,190,75,Clouds,broken clouds,04n,2025-06-23 19:26:00,2025-06-24 10:01:00
662,2,2025-06-24 11:13:00,2025-06-24 15:43:00,33.06,40.06,33.06,33.06,995,66,4000,4.63,20,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
663,3,2025-06-24 11:13:00,2025-06-24 18:13:00,23.99,24.35,23.99,23.99,1009,73,10000,NaN,10,20,Clouds,few clouds,02n,2025-06-23 20:51:00,2025-06-24 11:02:00
664,27,2025-06-24 11:08:00,2025-06-24 12:08:00,24.46,24.01,23.83,27.2,1018,40,10000,5.14,260,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
665,30,2025-06-24 11:08:00,2025-06-24 19:08:00,23.07,23.03,23.07,23.07,1007,61,10000,1.23,99,100,Rain,light rain,10n,2025-06-23 20:12:00,2025-06-24 10:57:00
666,33,2025-06-24 11:07:00,2025-06-24 11:07:00,21.34,21.36,20.61,22.3,1012,70,10000,6.17,240,75,Clouds,broken clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
667,44,2025-06-24 11:13:00,2025-06-24 06:13:00,28.96,32.28,NaN,29.99,1018,68,10000,4.12,310,20,Clouds,few clouds,02d,2025-06-24 09:26:00,2025-06-25 00:31:00
668,56,2025-06-24 11:09:00,2025-06-24 18:09:00,29.35,33.92,NaN,29.99,1008,72,10000,2.57,110,40,Clouds,scattered clouds,03d,2025-06-23 23:01:00,2025-06-24 11:13:00
669,59,2025-06-24 11:13:00,2025-06-24 12:13:00,32.85,33.34,29.9,36.58,1016,39,10000,2.68,210,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
670,65,2025-06-24 11:13:00,2025-06-24 20:13:00,15.81,15.14,14.05,16.64,1009,65,10000,6.69,310,0,Clear,clear sky,01n,2025-06-23 21:00:00,2025-06-24 06:54:00
671,1,2025-06-24 11:22:00,2025-06-24 19:22:00,27.61,30.4,26.45,28.13,1014,74,10000,3.09,180,75,Clouds,broken clouds,04n,2025-06-23 19:26:00,2025-06-24 10:01:00
672,2,2025-06-24 11:22:00,2025-06-24 15:52:00,33.06,40.06,33.06,33.06,995,70,3500,4.12,10,75,Haze,haze,50d,2025-06-23 23:54:00,2025-06-24 13:52:00
673,3,2025-06-24 11:22:00,2025-06-24 18:22:00,22.99,23.38,22.99,22.99,1009,78,10000,NaN,10,40,Clouds,scattered clouds,03n,2025-06-23 20:51:00,2025-06-24 11:02:00
674,27,2025-06-24 11:15:00,2025-06-24 12:15:00,24.41,23.95,23.82,27.19,1018,40,10000,5.14,260,0,Clear,clear sky,01d,2025-06-24 03:48:00,2025-06-24 19:58:00
675,30,2025-06-24 11:22:00,2025-06-24 19:22:00,24.86,25.2,24.86,24.86,1007,69,10000,2.57,30,75,Rain,moderate rain,10n,2025-06-23 20:12:00,2025-06-24 10:57:00
676,33,2025-06-24 11:21:00,2025-06-24 11:21:00,21.78,21.82,20.97,22.38,1012,69,10000,6.17,240,75,Clouds,broken clouds,04d,2025-06-24 03:44:00,2025-06-24 20:22:00
677,44,2025-06-24 11:22:00,2025-06-24 06:22:00,28.64,31.63,26.14,29.95,1018,68,10000,4.12,310,20,Clouds,few clouds,02d,2025-06-24 09:26:00,2025-06-25 00:31:00
678,56,2025-06-24 11:22:00,2025-06-24 18:22:00,29.35,34.14,NaN,29.99,1009,73,10000,2.57,110,40,Clouds,scattered clouds,03n,2025-06-23 23:01:00,2025-06-24 11:13:00
679,59,2025-06-24 11:17:00,2025-06-24 12:17:00,33.73,33.27,32.34,36.65,1016,32,10000,2.57,130,0,Clear,clear sky,01d,2025-06-24 04:19:00,2025-06-24 19:29:00
680,65,2025-06-24 11:14:00,2025-06-24 20:14:00,15.8,15.13,14.05,16.64,1009,65,10000,6.69,310,0,Clear,clear sky,01n,2025-06-23 21:01:00,2025-06-24 06:54:00
681,1,2025-06-24 20:15:00,2025-06-25 04:15:00,25.42,26.29,24.23,25.91,1014,87,10000,1.54,70,75,Rain,light intensity shower rain,09d,2025-06-24 19:27:00,2025-06-25 10:01:00
682,2,2025-06-24 20:21:00,2025-06-25 00:51:00,31.06,38.06,31.06,31.06,998,84,3000,2.06,110,40,Mist,mist,50n,2025-06-24 23:55:00,2025-06-25 13:53:00
683,3,2025-06-24 20:21:00,2025-06-25 03:21:00,20.99,21.44,20.99,20.99,1009,88,10000,NaN,210,0,Clear,clear sky,01n,2025-06-24 20:52:00,2025-06-25 11:02:00
684,27,2025-06-24 20:15:00,2025-06-24 21:15:00,25.91,25.68,24.61,26.66,1013,43,10000,2.06,220,0,Clear,clear sky,01n,2025-06-24 03:48:00,2025-06-24 19:58:00
685,30,2025-06-24 20:21:00,2025-06-25 04:21:00,19.88,20.38,19.86,19.88,1006,94,10000,2.06,340,75,Clouds,broken clouds,04d,2025-06-24 20:12:00,2025-06-25 10:57:00
686,33,2025-06-24 20:08:00,2025-06-24 20:08:00,22.03,22.19,20.53,23.14,1011,73,10000,6.17,220,23,Clouds,few clouds,02d,2025-06-24 03:44:00,2025-06-24 20:22:00
687,44,2025-06-24 20:21:00,2025-06-24 15:21:00,37.96,41.61,36.6,39.47,1016,36,10000,5.14,210,0,Clear,clear sky,01d,2025-06-24 09:26:00,2025-06-25 00:31:00
